,INDEX_NAME,HistoricalDate,OPEN,CLOSE,daily_change,daily_change_perc,year,day,week
928,Nifty 50,2023-09-25,19678.2,19674.55,-3.65,-0.02,2023,Monday,39
929,Nifty 50,2023-09-26,19682.8,19664.7,-18.1,-0.09,2023,Tuesday,39
930,Nifty 50,2023-09-27,19637.05,19716.45,79.4,0.4,2023,Wednesday,39
931,Nifty 50,2023-09-28,19761.8,19523.55,-238.25,-1.21,2023,Thursday,39
932,Nifty 50,2023-09-29,19581.2,19638.3,57.1,0.29,2023,Friday,39
933,Nifty 50,2023-10-03,19622.4,19528.75,-93.65,-0.48,2023,Tuesday,40
934,Nifty 50,2023-10-04,19446.3,19436.1,-10.2,-0.05,2023,Wednesday,40
935,Nifty 50,2023-10-05,19521.85,19545.75,23.9,0.12,2023,Thursday,40
936,Nifty 50,2023-10-06,19621.2,19653.5,32.3,0.16,2023,Friday,40
937,Nifty 50,2023-10-09,19539.45,19512.35,-27.1,-0.14,2023,Monday,41
938,Nifty 50,2023-10-10,19565.6,19689.85,124.25,0.64,2023,Tuesday,41
939,Nifty 50,2023-10-11,19767.0,19811.35,44.35,0.22,2023,Wednesday,41
940,Nifty 50,2023-10-12,19822.7,19794.0,-28.7,-0.14,2023,Thursday,41
941,Nifty 50,2023-10-13,19654.55,19751.05,96.5,0.49,2023,Friday,41
942,Nifty 50,2023-10-16,19737.25,19731.75,-5.5,-0.03,2023,Monday,42
943,Nifty 50,2023-10-17,19843.2,19811.5,-31.7,-0.16,2023,Tuesday,42
944,Nifty 50,2023-10-18,19820.45,19671.1,-149.35,-0.75,2023,Wednesday,42
945,Nifty 50,2023-10-19,19545.2,19624.7,79.5,0.41,2023,Thursday,42
946,Nifty 50,2023-10-20,19542.15,19542.65,0.5,0.0,2023,Friday,42
947,Nifty 50,2023-10-23,19521.6,19281.75,-239.85,-1.23,2023,Monday,43
948,Nifty 50,2023-10-25,19286.45,19122.15,-164.3,-0.85,2023,Wednesday,43
949,Nifty 50,2023-10-26,19027.25,18857.25,-170.0,-0.89,2023,Thursday,43
950,Nifty 50,2023-10-27,18928.75,19047.25,118.5,0.63,2023,Friday,43
951,Nifty 50,2023-10-30,19053.4,19140.9,87.5,0.46,2023,Monday,44
952,Nifty 50,2023-10-31,19232.95,19079.6,-153.35,-0.8,2023,Tuesday,44
953,Nifty 50,2023-11-01,19064.05,18989.15,-74.9,-0.39,2023,Wednesday,44
954,Nifty 50,2023-11-02,19120.0,19133.25,13.25,0.07,2023,Thursday,44
955,Nifty 50,2023-11-03,19241.0,19230.6,-10.4,-0.05,2023,Friday,44
956,Nifty 50,2023-11-06,19345.85,19411.75,65.9,0.34,2023,Monday,45
957,Nifty 50,2023-11-07,19404.05,19406.7,2.65,0.01,2023,Tuesday,45
958,Nifty 50,2023-11-08,19449.6,19443.5,-6.1,-0.03,2023,Wednesday,45
959,Nifty 50,2023-11-09,19457.4,19395.3,-62.1,-0.32,2023,Thursday,45
960,Nifty 50,2023-11-10,19351.85,19425.35,73.5,0.38,2023,Friday,45
961,Nifty 50,2023-11-12,19547.25,19525.55,-21.7,-0.11,2023,Sunday,45
962,Nifty 50,2023-11-13,19486.75,19443.55,-43.2,-0.22,2023,Monday,46
963,Nifty 50,2023-11-15,19651.4,19675.45,24.05,0.12,2023,Wednesday,46
964,Nifty 50,2023-11-16,19674.7,19765.2,90.5,0.46,2023,Thursday,46
965,Nifty 50,2023-11-17,19674.75,19731.8,57.05,0.29,2023,Friday,46
966,Nifty 50,2023-11-20,19731.15,19694.0,-37.15,-0.19,2023,Monday,47
967,Nifty 50,2023-11-21,19770.9,19783.4,12.5,0.06,2023,Tuesday,47
968,Nifty 50,2023-11-22,19784.0,19811.85,27.85,0.14,2023,Wednesday,47
969,Nifty 50,2023-11-23,19828.45,19802.0,-26.45,-0.13,2023,Thursday,47
970,Nifty 50,2023-11-24,19809.6,19794.7,-14.9,-0.08,2023,Friday,47
971,Nifty 50,2023-11-28,19844.65,19889.7,45.05,0.23,2023,Tuesday,48
972,Nifty 50,2023-11-29,19976.55,20096.6,120.05,0.6,2023,Wednesday,48
973,Nifty 50,2023-11-30,20108.5,20133.15,24.65,0.12,2023,Thursday,48
974,Nifty 50,2023-12-01,20194.1,20267.9,73.8,0.37,2023,Friday,48
975,Nifty 50,2023-12-04,20601.95,20686.8,84.85,0.41,2023,Monday,49
976,Nifty 50,2023-12-05,20808.9,20855.1,46.2,0.22,2023,Tuesday,49
977,Nifty 50,2023-12-06,20950.75,20937.7,-13.05,-0.06,2023,Wednesday,49
978,Nifty 50,2023-12-07,20932.4,20901.15,-31.25,-0.15,2023,Thursday,49
979,Nifty 50,2023-12-08,20934.1,20969.4,35.3,0.17,2023,Friday,49
980,Nifty 50,2023-12-11,20965.3,20997.1,31.8,0.15,2023,Monday,50
981,Nifty 50,2023-12-12,21018.55,20906.4,-112.15,-0.53,2023,Tuesday,50
982,Nifty 50,2023-12-13,20929.75,20926.35,-3.4,-0.02,2023,Wednesday,50
983,Nifty 50,2023-12-14,21110.4,21182.7,72.3,0.34,2023,Thursday,50
984,Nifty 50,2023-12-15,21287.45,21456.65,169.2,0.79,2023,Friday,50
985,Nifty 50,2023-12-18,21434.8,21418.65,-16.15,-0.08,2023,Monday,51
986,Nifty 50,2023-12-19,21477.65,21453.1,-24.55,-0.11,2023,Tuesday,51
987,Nifty 50,2023-12-20,21543.5,21150.15,-393.35,-1.83,2023,Wednesday,51
988,Nifty 50,2023-12-21,21033.95,21255.05,221.1,1.05,2023,Thursday,51
989,Nifty 50,2023-12-22,21295.85,21349.4,53.55,0.25,2023,Friday,51
990,Nifty 50,2023-12-26,21365.2,21441.35,76.15,0.36,2023,Tuesday,52
991,Nifty 50,2023-12-27,21497.65,21654.75,157.1,0.73,2023,Wednesday,52
992,Nifty 50,2023-12-28,21715.0,21778.7,63.7,0.29,2023,Thursday,52
993,Nifty 50,2023-12-29,21737.65,21731.4,-6.25,-0.03,2023,Friday,52
